,file,n,m,fpr,fnr,mer,time,is_ptree,ad_score,dl_score,fraction_diffs
0,simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,44.15378602599958,1.0,1.0,1.0,0.000125
1,simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,46.64771099099744,1.0,1.0,1.0,0.000118
2,simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,46.637824064004235,1.0,1.0,0.9998914075106909,0.000153
3,simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,42.738697768996644,1.0,0.9972253895857088,0.9998654702774729,0.000207
4,simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,44.7880718239976,1.0,1.0,1.0,0.00016416416416416415
5,simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,43.04916435099585,1.0,0.9993094173663359,0.9998800861666546,0.000144
6,simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,43.743526155005384,1.0,0.9973084886128364,1.0,0.000126
7,simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,45.296774153001024,1.0,0.9993308905528119,0.9998510073200751,0.000136
8,simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,45.65399552299641,1.0,0.9988318262449704,0.9999150507683434,0.00013713713713713713
9,simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.05-na_0.05-d_0-l_1000000,1000,1000,0.001,0.05,0.05,44.54215372899489,1.0,0.9994519922365567,0.9997914554413491,0.000117
10,simNo_10-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,44.45711438199942,1.0,0.997125898156826,0.9986832517843127,0.000887
11,simNo_5-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,47.42322484199394,1.0,0.9982823360230088,0.9998919855530677,0.000467
12,simNo_1-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,46.95345067199378,1.0,0.9944112715827867,0.9995113337981092,0.000422
13,simNo_6-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,45.97404817499773,1.0,0.9974899216551304,0.9998541811413327,0.0004749498997995992
14,simNo_2-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,45.01060283100378,1.0,0.9969895062790297,0.9998026353486457,0.000426
15,simNo_7-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,44.6695559180007,1.0,0.9934212917529895,0.9997751615624773,0.000574
16,simNo_3-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,45.13287181100168,1.0,0.9963561076604555,0.9999128529191084,0.000449
17,simNo_8-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,47.378442355002335,1.0,0.9973872869205034,0.999818617607048,0.000498
18,simNo_4-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,47.24167932400451,1.0,0.998572232077186,0.9991438011651458,0.0007887887887887887
19,simNo_9-s_100-m_1000-h_1-minVAF_0.005-ISAV_0-n_1000-fp_0.001-fn_0.2-na_0.05-d_0-l_1000000,1000,1000,0.001,0.2,0.05,44.95998818699445,1.0,0.9979906382007079,0.9995207912269297,0.000505
